feature_category_key,feature_name,feature_value,origination_year,loan_count,portfolio_share,loss_count,observed_loss_rate,average_loss_severity,total_observed_loss,observed_loss_per_loan,sufficient_sample_flag
34b67854d95f2d688e9caebfd6490961,feat_001,IND_189,2022,13,0.0076968620485494375,3,0.23076923076923078,6635.486666666667,19906.46,1531.2661538461539,false
c8daaf3ca0aa51c001c40f7d211e1f18,feat_001,IND_106,2020,13,0.016129032258064516,4,0.3076923076923077,41892.88,167571.52,12890.116923076923,false
fdd2becffe8c551dec5bf283ee791aa7,feat_001,IND_147,2022,13,0.0076968620485494375,2,0.15384615384615385,34535.705,69071.41,5313.1853846153845,false
000804faf16ffa1eaac7d75403c5799c,feat_001,IND_064,2021,13,0.08552631578947369,1,0.07692307692307693,9366.78,9366.78,720.5215384615385,false
7ac26d2fd720843cc1faabd8c10a7d7f,feat_001,IND_171,2022,13,0.0076968620485494375,0,0.0,,0.00,0.0,false
f2ff1c80aadbf1576e09686c9690384a,feat_001,IND_189,2019,12,0.012958963282937365,1,0.08333333333333333,1370.73,1370.73,114.2275,false
286df7c2425f5b4f2fcf77eb7e21bf2e,feat_001,IND_150,2019,12,0.012958963282937365,1,0.08333333333333333,30558.7,30558.70,2546.5583333333334,false
2d809b0f7e5bb4071d86f685933992c4,feat_001,IND_145,2023,12,0.004893964110929853,3,0.25,30607.966666666667,91823.90,7651.991666666666,false
752fb7c9717d56e69301c098d1bd2b39,feat_001,IND_054,2018,12,0.015189873417721518,2,0.16666666666666666,14509.99,29019.98,2418.3316666666665,false
f0f49fb874849dc9807cc7b5492c1dfe,feat_001,IND_116,2025,12,0.008146639511201629,1,0.08333333333333333,80053.03,80053.03,6671.0858333333335,false
06618a93f3a1f4a49dfbf069434a642a,feat_001,IND_179,2024,12,0.007009345794392523,3,0.25,24156.123333333333,72468.37,6039.030833333333,false
12022f2e23ea28e075d8facc4dd2c281,feat_001,IND_179,2023,12,0.004893964110929853,3,0.25,50955.00666666667,152865.02,12738.751666666665,false
3f1e50715e902452714e036803de8d3f,feat_001,IND_101,2024,12,0.007009345794392523,5,0.4166666666666667,49833.4,249167.00,20763.916666666668,false
30115673873631ea5c4b2cf5cfaa1eb5,feat_001,IND_103,2022,12,0.007104795737122558,1,0.08333333333333333,100207.72,100207.72,8350.643333333333,false
8bfd8cba0fb3d56cc1e1c32e1381084d,feat_001,IND_006,2020,12,0.01488833746898263,3,0.25,22803.806666666667,68411.42,5700.951666666667,false
d51fc8b6281cb9e077a41e230d40366c,feat_001,IND_062,2023,11,0.004486133768352365,5,0.45454545454545453,62352.67,311763.35,28342.122727272726,false
4adeac3e3e7b2cab6db0c2a230852bbd,feat_001,IND_160,2024,11,0.006425233644859813,3,0.2727272727272727,77096.63,231289.89,21026.353636363638,false
f487618c9d5f312c2b8c11808cfdfdc3,feat_001,IND_107,2018,11,0.013924050632911392,1,0.09090909090909091,8760.39,8760.39,796.3990909090909,false
d729dea4de79168a0c7c8b4ceedd0eff,feat_001,IND_150,2020,11,0.013647642679900745,1,0.09090909090909091,18797.99,18797.99,1708.908181818182,false
12b58b70d00fba1ba30d4b4ee559bca8,feat_001,IND_077,2022,11,0.006512729425695678,1,0.09090909090909091,12131.12,12131.12,1102.829090909091,false
d86c4beace31574a5f5dfc16811d74a5,feat_001,IND_229,2018,11,0.013924050632911392,3,0.2727272727272727,23444.97,70334.91,6394.082727272727,false
6e2b965bd9ac1583e63175528d0aa5f9,feat_001,IND_217,2018,11,0.013924050632911392,0,0.0,,0.00,0.0,false
935c4a6ad802916fa0f81da6e38df464,feat_001,IND_186,2018,11,0.013924050632911392,3,0.2727272727272727,18280.44,54841.32,4985.574545454546,false
40074603d39f43fc2814d1b65867f0fa,feat_001,IND_211,2019,10,0.01079913606911447,2,0.2,22083.24,44166.48,4416.648,false
1d0ee32e62dda431f2a33a9880b36a26,feat_001,IND_211,2022,10,0.005920663114268798,1,0.1,48380.33,48380.33,4838.033,false
95077148a8f3f336040aa91fe86241e0,feat_001,IND_058,2023,10,0.004078303425774877,5,0.5,50921.994,254609.97,25460.997,false
2343fab5af9f0e3cfa3049cbaedb97f4,feat_001,IND_132,2018,10,0.012658227848101266,1,0.1,12880.0,12880.00,1288.0,false
b39a12cd0374175f32b3b280edb79219,feat_001,IND_020,2021,10,0.06578947368421052,0,0.0,,0.00,0.0,false
4443fa2560777b8e8c183d29edb00384,feat_001,IND_111,2020,10,0.01240694789081886,0,0.0,,0.00,0.0,false
0c147a3ee8afd6c52f003262999f2fed,feat_001,IND_126,2018,10,0.012658227848101266,4,0.4,53472.845,213891.38,21389.138,false
1afdf0c445ea4fb878fd5984734b8162,feat_001,IND_189,2018,10,0.012658227848101266,0,0.0,,0.00,0.0,false
9beadbddefb2ca6d72e7627aac8ef0e9,feat_001,IND_043,2024,10,0.005841121495327103,2,0.2,40962.32,81924.64,8192.464,false
771b257f18193bec57a81c5a389eb198,feat_001,IND_230,2023,10,0.004078303425774877,1,0.1,5843.21,5843.21,584.321,false
98e389904f7aa3aadd63086f420890bc,feat_001,IND_015,2020,10,0.01240694789081886,1,0.1,50124.69,50124.69,5012.469,false
061403a4d704f881a42fe5c9916258bd,feat_001,IND_077,2019,10,0.01079913606911447,3,0.3,49358.85,148076.55,14807.654999999999,false
31420bcd67b285a3af09d7ad545d2b31,feat_001,IND_126,2020,10,0.01240694789081886,2,0.2,1022.29,2044.58,204.458,false
d232d276f9582b0004fa4a352f8e5851,feat_001,IND_170,2025,10,0.006788866259334691,1,0.1,4562.15,4562.15,456.215,false
f945eb834fb822b1f88c91114b13074d,feat_001,IND_055,2024,10,0.005841121495327103,2,0.2,14327.64,28655.28,2865.528,false
884afcfc7adda064fddcba430aba8d98,feat_001,IND_193,2025,10,0.006788866259334691,1,0.1,16069.16,16069.16,1606.916,false
78095092a51b640a989075f9a7d2b1c8,feat_001,IND_100,2023,10,0.004078303425774877,0,0.0,,0.00,0.0,false
80a18a37b4ab56f56d39a230d8accd36,feat_001,IND_120,2024,10,0.005841121495327103,1,0.1,31927.33,31927.33,3192.733,false
df72210e3be1a789af59cdab3a8c86e1,feat_001,IND_218,2019,10,0.01079913606911447,1,0.1,43467.04,43467.04,4346.704,false
648bf67221cc290107e02f077bb95d23,feat_001,IND_006,2018,10,0.012658227848101266,3,0.3,13263.44,39790.32,3979.032,false
9afdf76c885ee05875a6ad022f69255d,feat_001,IND_171,2018,10,0.012658227848101266,0,0.0,,0.00,0.0,false
d68dc27e99e7e0675b4813fa9f0041b3,feat_001,IND_185,2025,10,0.006788866259334691,1,0.1,163.83,163.83,16.383000000000003,false
79df178e42cedad507786b3612f2ffb3,feat_001,IND_135,2023,9,0.00367047308319739,0,0.0,,0.00,0.0,false
be27687962c2fc0a77d770eec5521474,feat_001,IND_015,2022,9,0.0053285968028419185,1,0.1111111111111111,22011.22,22011.22,2445.6911111111112,false
eb3cea533ecb869b174d622f21a20a16,feat_001,IND_171,2019,9,0.009719222462203024,0,0.0,,0.00,0.0,false
aa94980e620a23489344a737e89fd6ba,feat_001,IND_107,2019,9,0.009719222462203024,0,0.0,,0.00,0.0,false
561685db2526e727cf522f919b3a043c,feat_001,IND_160,2025,9,0.006109979633401222,2,0.2222222222222222,107801.82,215603.64,23955.960000000003,false
9701208a45fbbdf91a6e7241c9c20ea4,feat_001,IND_216,2022,9,0.0053285968028419185,1,0.1111111111111111,16064.4,16064.40,1784.9333333333334,false
37da1a946def43b7b09dcba525b026d2,feat_001,IND_132,2023,9,0.00367047308319739,4,0.4444444444444444,28631.735,114526.94,12725.215555555556,false
83d8b83e3cbdb97210f19e875dad61a6,feat_001,IND_111,2023,9,0.00367047308319739,1,0.1111111111111111,5494.35,5494.35,610.4833333333333,false
7937011236c064b874bc6d033dbfb11c,feat_001,IND_198,2018,9,0.01139240506329114,5,0.5555555555555556,3540.558,17702.79,1966.9766666666667,false
bc416ce747df002c83180ae051a3be29,feat_001,IND_161,2020,9,0.011166253101736972,1,0.1111111111111111,4658.18,4658.18,517.5755555555556,false
f64dc45c9ec6d957b54291764e1524b6,feat_001,IND_077,2025,9,0.006109979633401222,6,0.6666666666666666,22092.306666666667,132553.84,14728.204444444444,false
51398df3ba3c26883b8ea1790f547b10,feat_001,IND_062,2024,9,0.005257009345794392,0,0.0,,0.00,0.0,false
ac565feb2366a080734b9992d9832936,feat_001,IND_218,2024,9,0.005257009345794392,3,0.3333333333333333,53975.79666666667,161927.39,17991.932222222225,false
024e7dc671352eae83377ea98a8ce0cc,feat_001,IND_179,2022,9,0.0053285968028419185,3,0.3333333333333333,36869.973333333335,110609.92,12289.99111111111,false
42e834cceac05a445651971fbcb6b4f6,feat_001,IND_156,2020,9,0.011166253101736972,3,0.3333333333333333,59596.433333333334,178789.30,19865.477777777778,false
9a87b206b3a6ffc317cba253ade6e534,feat_001,IND_186,2022,9,0.0053285968028419185,1,0.1111111111111111,104056.84,104056.84,11561.871111111112,false
4e50937022ca235acccd1dbb08e004d5,feat_001,IND_156,2019,9,0.009719222462203024,3,0.3333333333333333,25124.343333333334,75373.03,8374.781111111111,false
5f4421a33d0abc260a22a5f345c0953d,feat_001,IND_022,2020,9,0.011166253101736972,2,0.2222222222222222,90805.58,181611.16,20179.01777777778,false
d05ad5d4aa9d90403c5acfaa1c8b8d36,feat_001,IND_101,2019,9,0.009719222462203024,2,0.2222222222222222,22937.285,45874.57,5097.174444444445,false
dac79eefc60caf99bb11e982fc810547,feat_001,IND_029,2022,9,0.0053285968028419185,1,0.1111111111111111,69723.32,69723.32,7747.035555555556,false
91d9e8e96f4b19ec356d1823a09462b4,feat_001,IND_120,2023,9,0.00367047308319739,3,0.3333333333333333,4286.213333333333,12858.64,1428.7377777777776,false
0eab2ee5e43287e6ce88f841df6276e4,feat_001,IND_145,2022,9,0.0053285968028419185,4,0.4444444444444444,7918.95,31675.80,3519.5333333333333,false
22ba0f7944f78482dc34eb76fd4df179,feat_001,IND_048,2021,9,0.05921052631578947,1,0.1111111111111111,16638.95,16638.95,1848.7722222222224,false
ce0d59d0f14250044f9c2ec98f944304,feat_001,IND_092,2021,9,0.05921052631578947,1,0.1111111111111111,5433.28,5433.28,603.6977777777778,false
5ca4ccdfb081e5fbc3d7f8bdfae245e1,feat_001,IND_107,2020,9,0.011166253101736972,2,0.2222222222222222,2211.97,4423.94,491.5488888888888,false
e3a7af089c1416779a0e30d65404574e,feat_001,IND_021,2023,9,0.00367047308319739,0,0.0,,0.00,0.0,false
675c028e7cfe9feecddb30c75bd6c3b8,feat_001,IND_003,2024,9,0.005257009345794392,0,0.0,,0.00,0.0,false
9f20d8b3110a2906d254edf30e39084d,feat_001,IND_137,2025,9,0.006109979633401222,1,0.1111111111111111,27697.04,27697.04,3077.448888888889,false
71c791ca2c58d0a2ad54104c0c8d4b0e,feat_001,IND_068,2023,9,0.00367047308319739,8,0.8888888888888888,34365.85,274926.80,30547.42222222222,false
abed2bfc982709b94a7a8d50bc5c7725,feat_001,IND_038,2020,9,0.011166253101736972,0,0.0,,0.00,0.0,false
cfd3b7bbbe0c54c4559a1230ebe367b7,feat_001,IND_160,2022,9,0.0053285968028419185,0,0.0,,0.00,0.0,false
bbbff98f17bfcddff015d53160cc0006,feat_001,IND_054,2019,9,0.009719222462203024,2,0.2222222222222222,6656.625,13313.25,1479.25,false
3bd67455be970ebab6d46fde88a1928f,feat_001,IND_160,2023,9,0.00367047308319739,1,0.1111111111111111,6846.49,6846.49,760.7211111111111,false
8c801c4e4c95c2eff63dd10b3b85310f,feat_001,IND_217,2025,9,0.006109979633401222,0,0.0,,0.00,0.0,false
687888800642a48b75980c712ddf2848,feat_001,IND_213,2023,9,0.00367047308319739,3,0.3333333333333333,33994.863333333335,101984.59,11331.621111111112,false
4eab3be944acb36c509ac7b6a5b28ebc,feat_001,IND_101,2020,8,0.009925558312655087,1,0.125,63312.17,63312.17,7914.02125,false
0905e7c1be7feb139676b14e61e4509b,feat_001,IND_103,2025,8,0.005431093007467753,0,0.0,,0.00,0.0,false
5f5e581318c4034b0a1632cf42722e5e,feat_001,IND_170,2023,8,0.0032626427406199023,2,0.25,28913.13,57826.26,7228.2825,false
9a632aeac034a31744bc38db312365a3,feat_001,IND_106,2024,8,0.004672897196261682,1,0.125,4884.87,4884.87,610.60875,false
e7c7133a9a0a5f77ae3a8ea8d90f94ab,feat_001,IND_187,2024,8,0.004672897196261682,1,0.125,12949.57,12949.57,1618.69625,false
15bb0788787ebaaa5170372ec00e8e5f,feat_001,IND_232,2020,8,0.009925558312655087,0,0.0,,0.00,0.0,false
a92d2d6b1b451ac866c73f9eb94918b7,feat_001,IND_217,2020,8,0.009925558312655087,1,0.125,19450.53,19450.53,2431.31625,false
288036b62da7fed3ceb3e0a980ee8849,feat_001,IND_140,2025,8,0.005431093007467753,1,0.125,56730.88,56730.88,7091.36,false
b3994f827ace7b60d59ac4ccf44b8415,feat_001,IND_187,2025,8,0.005431093007467753,1,0.125,8492.3,8492.30,1061.5375,false
b650232b02c431d71df1cab71cc3c946,feat_001,IND_147,2020,8,0.009925558312655087,0,0.0,,0.00,0.0,false
4f9ba78892c8a5ee3115848f369bfb70,feat_001,IND_211,2025,8,0.005431093007467753,0,0.0,,0.00,0.0,false
9a9b745074cf77907b185578dd4fd977,feat_001,IND_185,2024,8,0.004672897196261682,1,0.125,15339.23,15339.23,1917.40375,false
f467c15a768c47e2f07a9639975afcda,feat_001,IND_103,2019,8,0.008639308855291577,3,0.375,4964.836666666667,14894.51,1861.81375,false
ad4333c9dca4783fce9af568bdd8f8b2,feat_001,IND_184,2019,8,0.008639308855291577,1,0.125,878.6,878.60,109.825,false
b595148891a7eed72400a57400ddfb10,feat_001,IND_062,2022,8,0.004736530491415038,1,0.125,97337.27,97337.27,12167.15875,false
27f85c4311a22c61dee4aaeae119c829,feat_001,IND_171,2020,8,0.009925558312655087,0,0.0,,0.00,0.0,false
18fc9a544fb3cc97983494f70b2fb038,feat_001,IND_137,2023,8,0.0032626427406199023,0,0.0,,0.00,0.0,false
217061ae398f2ba16bf0fe9aee008196,feat_001,IND_173,2019,8,0.008639308855291577,2,0.25,7009.735,14019.47,1752.43375,false
8be265c8175b1846f23621df671a93f5,feat_001,IND_087,2024,8,0.004672897196261682,0,0.0,,0.00,0.0,false
754414bce0946d924c4f82b2fa94500c,feat_001,IND_199,2019,8,0.008639308855291577,0,0.0,,0.00,0.0,false
9c7b1fc256e54101a8f405201612decb,feat_001,IND_013,2025,8,0.005431093007467753,1,0.125,59721.63,59721.63,7465.20375,false
5bbc9199ef9c8a6ef29b90b8ad5c5d60,feat_001,IND_217,2022,8,0.004736530491415038,0,0.0,,0.00,0.0,false
f81f17cba4ea12c82b68e3434050bfa5,feat_001,IND_164,2023,8,0.0032626427406199023,7,0.875,19639.12714285714,137473.89,17184.23625,false
3892326813b8eaf451932946d89fe45e,feat_001,IND_201,2025,8,0.005431093007467753,4,0.5,81419.105,325676.42,40709.5525,false
9383ba5a565de66a832c83b2245a4480,feat_001,IND_140,2018,8,0.010126582278481013,3,0.375,29668.713333333333,89006.14,11125.7675,false
48a7301ea1504e1e2601fe6f4d034272,feat_001,IND_039,2023,8,0.0032626427406199023,1,0.125,20514.16,20514.16,2564.27,false
11ddea1acabe9f2fbcef011ebe110707,feat_001,IND_135,2024,8,0.004672897196261682,0,0.0,,0.00,0.0,false
96353a29cd13aff07c7c67f2a5c90cb7,feat_001,IND_025,2025,8,0.005431093007467753,2,0.25,18352.03,36704.06,4588.0075,false
e294358775cb8166d12592515e02a071,feat_001,IND_103,2020,8,0.009925558312655087,2,0.25,14216.74,28433.48,3554.185,false
7a76b0dabd136548e65fa771c834432b,feat_001,IND_135,2025,8,0.005431093007467753,0,0.0,,0.00,0.0,false
065a1aa01050e23b5870006790e403b5,feat_001,IND_170,2022,8,0.004736530491415038,1,0.125,22605.82,22605.82,2825.7275,false
3971301c49d5cae4bb755518319f2f61,feat_001,IND_179,2025,7,0.0047522063815342835,3,0.42857142857142855,27152.18,81456.54,11636.64857142857,false
7739790134f917e17d69a2cb57046731,feat_001,IND_022,2019,7,0.00755939524838013,4,0.5714285714285714,7484.72,29938.88,4276.982857142857,false
55f91abc0f3a7925b158067cfc3b7279,feat_001,IND_008,2019,7,0.00755939524838013,1,0.14285714285714285,18250.11,18250.11,2607.1585714285716,false
1fcb59daa74ff799554aceaed18c959b,feat_001,IND_021,2022,7,0.0041444641799881585,2,0.2857142857142857,30356.61,60713.22,8673.317142857142,false
d7f6bd75ad89cfc93a63591c96d2e48c,feat_001,IND_040,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
85f011b808adda1c64cb070f23633a20,feat_001,IND_194,2018,7,0.008860759493670886,0,0.0,,0.00,0.0,false
a492b2b73e51b0454a55b9ba214eaeba,feat_001,IND_220,2019,7,0.00755939524838013,0,0.0,,0.00,0.0,false
55d898ac44b5b6ac463ed3ce35748ae4,feat_001,IND_209,2023,7,0.0028548123980424145,2,0.2857142857142857,48353.21,96706.42,13815.202857142856,false
a513243f37ebac15af41e47d70d2b7e1,feat_001,IND_019,2021,7,0.046052631578947366,1,0.14285714285714285,56396.18,56396.18,8056.597142857143,false
40f5abc8eda64cc56f3d8227fc48b72e,feat_001,IND_141,2019,7,0.00755939524838013,4,0.5714285714285714,21495.09,85980.36,12282.908571428572,false
fc2f51837c8cf5ab30f4362bffddbf5e,feat_001,IND_135,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
0552d787964cfd3f1d9cdf50cadb13c4,feat_001,IND_100,2019,7,0.00755939524838013,0,0.0,,0.00,0.0,false
0daa3e9366eeb12e191ae5928ad9746a,feat_001,IND_126,2019,7,0.00755939524838013,1,0.14285714285714285,103862.28,103862.28,14837.468571428572,false
18ce0384f215bf9ea5c14fa3e6d11042,feat_001,IND_148,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
cc3cf7107c427f75142ec62d8cdc7d8c,feat_001,IND_058,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
f35cfb7db4fd3855f65f87c50eae31f7,feat_001,IND_137,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
6d049b4d9f7f9d228b64c374207c5c04,feat_001,IND_143,2024,7,0.0040887850467289715,0,0.0,,0.00,0.0,false
81c4e3a158ac623a0219498282b404d8,feat_001,IND_090,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
b4558bad233b90c3d8bf012434d4da6e,feat_001,IND_185,2019,7,0.00755939524838013,1,0.14285714285714285,19380.9,19380.90,2768.7000000000003,false
ca6b1a764d708dcf6189bb21a79afcb6,feat_001,IND_186,2019,7,0.00755939524838013,2,0.2857142857142857,5203.37,10406.74,1486.6771428571428,false
75aebc385928ed3d65a7ab17881b30eb,feat_001,IND_037,2020,7,0.008684863523573201,0,0.0,,0.00,0.0,false
e1e7eec30b79ec07f1a589f9ac01474e,feat_001,IND_095,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
1c5bf4582470ceba2cf9472902aa716b,feat_001,IND_052,2022,7,0.0041444641799881585,2,0.2857142857142857,15198.23,30396.46,4342.351428571428,false
f07a9cbf139c842ffd46e6b12dcc9010,feat_001,IND_147,2025,7,0.0047522063815342835,1,0.14285714285714285,48338.05,48338.05,6905.435714285714,false
1b678418b73b418bad659ac6a8d11a60,feat_001,IND_100,2018,7,0.008860759493670886,0,0.0,,0.00,0.0,false
fcc3988d3fbaa599752eda6eaff8c0d3,feat_001,IND_111,2022,7,0.0041444641799881585,0,0.0,,0.00,0.0,false
57c4385f9004e2d0f0d024a95b038f34,feat_001,IND_211,2024,7,0.0040887850467289715,0,0.0,,0.00,0.0,false
d237ff47cf30a836dd61e1eb7962df21,feat_001,IND_156,2022,7,0.0041444641799881585,3,0.42857142857142855,37880.40666666667,113641.22,16234.460000000001,false
19a31e65002f55a0012d97fc5009b5e5,feat_001,IND_140,2019,7,0.00755939524838013,0,0.0,,0.00,0.0,false
afe99a6bf1801b1e0945dab84ecd0a5e,feat_001,IND_116,2023,7,0.0028548123980424145,0,0.0,,0.00,0.0,false
db61faeb3470405e1a11802e0e80ff2b,feat_001,IND_095,2020,7,0.008684863523573201,0,0.0,,0.00,0.0,false
87b55d7ffca17be82bea353f342907f0,feat_001,IND_127,2018,6,0.007594936708860759,0,0.0,,0.00,0.0,false
e95e3ba31685016d668a5b106eaedda7,feat_001,IND_198,2024,6,0.0035046728971962616,1,0.16666666666666666,24711.6,24711.60,4118.599999999999,false
3925205d1976da1b2937073c18dfb592,feat_001,IND_212,2023,6,0.0024469820554649264,2,0.3333333333333333,9321.04,18642.08,3107.013333333334,false
0fd4256e0957c72655ea77afd96742ce,feat_001,IND_223,2024,6,0.0035046728971962616,1,0.16666666666666666,24087.83,24087.83,4014.638333333334,false
a75b5fd514cf4f84909ae69a7f8e4b15,feat_001,IND_132,2020,6,0.007444168734491315,3,0.5,24801.626666666667,74404.88,12400.813333333334,false
9e3e251a001ddae371173ce3ef5351be,feat_001,IND_229,2020,6,0.007444168734491315,3,0.5,6817.763333333333,20453.29,3408.8816666666667,false
94f0b73bb48dfb48705482aa97c0f68e,feat_001,IND_058,2025,6,0.004073319755600814,0,0.0,,0.00,0.0,false
0005d75871b238c429dbe0c59a377946,feat_001,IND_102,2024,6,0.0035046728971962616,0,0.0,,0.00,0.0,false
fe76fc9838cf13151e7394b36a828cbc,feat_001,IND_004,2018,6,0.007594936708860759,2,0.3333333333333333,123486.6,246973.20,41162.200000000004,false
6cb4cc8af6f2db04b4fe81f2663707ab,feat_001,IND_229,2025,6,0.004073319755600814,0,0.0,,0.00,0.0,false
225ce9242edf9c4f08f6942f54e36b2f,feat_001,IND_131,2022,6,0.003552397868561279,5,0.8333333333333334,16033.222,80166.11,13361.018333333333,false
636d5ad8884f3d849ab324fa67b7f577,feat_001,IND_140,2023,6,0.0024469820554649264,2,0.3333333333333333,28549.6,57099.20,9516.533333333333,false
0a4f5dc2d2908831609246aeb8d022bd,feat_001,IND_071,2023,6,0.0024469820554649264,1,0.16666666666666666,5847.23,5847.23,974.5383333333333,false
5903663baa661426b0a0645d17339b11,feat_001,IND_150,2021,6,0.039473684210526314,2,0.3333333333333333,18520.23,37040.46,6173.41,false
609433ba82394f3bb660a7c072d2e494,feat_001,IND_058,2024,6,0.0035046728971962616,1,0.16666666666666666,8084.39,8084.39,1347.3983333333333,false
310866e99bfcba1a45fa65cc22311888,feat_001,IND_207,2025,6,0.004073319755600814,0,0.0,,0.00,0.0,false
9c73b998a6e497ccda8090c7392c86d1,feat_001,IND_208,2018,6,0.007594936708860759,0,0.0,,0.00,0.0,false
5a8cfae8a8036fcd43ba657a25876425,feat_001,IND_055,2021,6,0.039473684210526314,2,0.3333333333333333,93575.02,187150.04,31191.673333333336,false
494ec809450b53091ab49091d7d1f83f,feat_001,IND_201,2023,6,0.0024469820554649264,0,0.0,,0.00,0.0,false
cb35e0dd5e358103d4b2bc6e46a2f6cd,feat_001,IND_003,2025,6,0.004073319755600814,2,0.3333333333333333,38093.705,76187.41,12697.901666666667,false
aa348c8ab23e36fe91f1ce2d428bc67c,feat_001,IND_004,2024,6,0.0035046728971962616,4,0.6666666666666666,33246.9475,132987.79,22164.631666666668,false
64b92967d1591d87f90c6bc9999951d3,feat_001,IND_185,2021,6,0.039473684210526314,0,0.0,,0.00,0.0,false
bf312875c25a2566c864ab2313616ee5,feat_001,IND_129,2023,6,0.0024469820554649264,1,0.16666666666666666,9830.95,9830.95,1638.4916666666668,false
34428d0b0068e747f89c7974435df9bf,feat_001,IND_013,2019,6,0.0064794816414686825,2,0.3333333333333333,13805.83,27611.66,4601.943333333334,false
18b57076a14a705d0b48175ea92502b1,feat_001,IND_156,2018,6,0.007594936708860759,1,0.16666666666666666,59087.68,59087.68,9847.946666666667,false
1a2920a6cc35956f61f765905dd7c6af,feat_001,IND_025,2023,6,0.0024469820554649264,2,0.3333333333333333,1981.53,3963.06,660.51,false
ce202c8453ebe64e9faeb8a6863d67e9,feat_001,IND_042,2022,6,0.003552397868561279,0,0.0,,0.00,0.0,false
7aac38e1035a2b6bba619683ddaaf1fb,feat_001,IND_095,2018,6,0.007594936708860759,0,0.0,,0.00,0.0,false
4721ccd94e05c6154e8506c6ef98aa64,feat_001,IND_194,2019,6,0.0064794816414686825,0,0.0,,0.00,0.0,false
eccbb0ac985e6ba6d417c2d63ea5de80,feat_001,IND_043,2019,6,0.0064794816414686825,1,0.16666666666666666,14709.05,14709.05,2451.508333333333,false
22c8cee5a30fb0d055cc03a4e067708b,feat_001,IND_160,2019,6,0.0064794816414686825,0,0.0,,0.00,0.0,false
f2231336de2e11017858d5f9b39af2c4,feat_001,IND_025,2019,6,0.0064794816414686825,1,0.16666666666666666,40202.31,40202.31,6700.384999999999,false
fb859048f31224948511946b0cdd8c4e,feat_001,IND_083,2018,6,0.007594936708860759,0,0.0,,0.00,0.0,false
4f1c5d8b7baea6dc52b9e778f1200e70,feat_001,IND_008,2018,6,0.007594936708860759,1,0.16666666666666666,5058.95,5058.95,843.1583333333333,false
ea814d96a72dd7e8839641ef4802df37,feat_001,IND_066,2019,6,0.0064794816414686825,0,0.0,,0.00,0.0,false
cf3de361e796eb5f07ca6bc016e4d4b5,feat_001,IND_178,2025,6,0.004073319755600814,0,0.0,,0.00,0.0,false
a914d987d883e9bbe68b71372840f09b,feat_001,IND_201,2020,6,0.007444168734491315,0,0.0,,0.00,0.0,false
b60311f61c7c27b328ad2985cf61e8ab,feat_001,IND_189,2020,6,0.007444168734491315,3,0.5,9068.756666666666,27206.27,4534.378333333333,false
d84d9163107df45fc6218afaca36a521,feat_001,IND_193,2019,6,0.0064794816414686825,0,0.0,,0.00,0.0,false
fbfed01150274f77ee7a496b77d3ded2,feat_001,IND_201,2022,6,0.003552397868561279,3,0.5,50675.02,152025.06,25337.51,false
37817f8bcaa6b0c5ea8d13a95ee47951,feat_001,IND_213,2022,6,0.003552397868561279,2,0.3333333333333333,5457.77,10915.54,1819.256666666667,false
8d42d5f0d7efcb55e88050350ae465d4,feat_001,IND_157,2024,6,0.0035046728971962616,4,0.6666666666666666,5084.815,20339.26,3389.8766666666666,false
3fcb8501d4dbb5f94df5629f26e21a11,feat_001,IND_077,2018,6,0.007594936708860759,1,0.16666666666666666,34697.34,34697.34,5782.889999999999,false
787532f377f66859d339715c6e6b5c20,feat_001,IND_230,2024,6,0.0035046728971962616,2,0.3333333333333333,10981.47,21962.94,3660.49,false
51a15e04a6b378df5410b7ac69c008b3,feat_001,IND_085,2020,5,0.00620347394540943,0,0.0,,0.00,0.0,false
8fe906f4246aa95d16d51a1bd05f7c44,feat_001,IND_029,2025,5,0.0033944331296673455,1,0.2,61441.81,61441.81,12288.362,false
2b6cdc0a2286c6ad4007e5c161fed9ab,feat_001,IND_078,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
10f0d1c92ba84e3e08e89add42898910,feat_001,IND_187,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
14c360f8f059a367d91f2a5547963e3d,feat_001,IND_090,2020,5,0.00620347394540943,0,0.0,,0.00,0.0,false
689974645e74ef351a124a29740df3fd,feat_001,IND_053,2022,5,0.002960331557134399,0,0.0,,0.00,0.0,false
5b0b147d35fc0419a8fb91dfbf421b02,feat_001,IND_015,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
99aa4b043cfc694b7f092207f4fb6225,feat_001,IND_145,2020,5,0.00620347394540943,1,0.2,28141.2,28141.20,5628.24,false
ec7d897ea7e95594eac3b9e012d79f27,feat_001,IND_170,2018,5,0.006329113924050633,0,0.0,,0.00,0.0,false
384f329faf39e4acbe943e0863bb9e57,feat_001,IND_216,2020,5,0.00620347394540943,1,0.2,24302.04,24302.04,4860.408,false
